"TOA5","CR1000-M1","CR1000","22372","CR1000.Std.24","CPU:D - M1.CR1","02009","M_10"
"TIMESTAMP","RECORD","BattV","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Std","WS_ms_Max","AirTC_Avg","RH","BP_700_Avg"
"TS","RN","Volts","meters/second","Deg","Deg","meters/second","meters/second","Deg C","%",""
"","","Smp","WVc","WVc","WVc","Std","Max","Avg","Smp","Avg"
"2014-10-29 16:10:00",389,12.89,3.736,84.8,23.7,1.35,7.52,27.22,80.2,301.7
"2014-10-29 16:20:00",390,12.99,5.301,99.1,12.51,1.107,8.33,26.75,83.4,309.1
"2014-10-29 16:30:00",391,12.9,4.979,99.6,8.12,0.894,7.88,26.51,85.3,309.1
"2014-10-29 16:40:00",392,12.77,4.912,95.6,9.97,0.987,8.16,26.51,85.4,309.1
"2014-10-29 16:50:00",393,12.61,5.447,102.5,7.578,0.979,8.42,26.36,86.2,309.2
"2014-10-29 17:00:00",394,12.56,5.012,103.8,7.806,0.854,8.18,26.31,85,309.4
"2014-10-29 17:10:00",395,12.49,5.62,103.1,7.554,1.028,8.53,26.34,84.4,309.5
"2014-10-29 17:20:00",396,12.52,5.967,104.8,7.104,0.961,8.75,26.3,84.9,309.6
"2014-10-29 17:30:00",397,12.56,5.827,107.2,6.305,0.819,7.92,26.22,87.2,309.8
"2014-10-29 17:40:00",398,12.56,5.752,110.1,6.682,0.95,8.67,26.09,86.2,310
"2014-10-29 17:50:00",399,12.56,6.447,109.4,5.921,0.987,8.22,26.13,86.9,310
"2014-10-29 18:00:00",400,12.56,6.321,109,5.865,0.989,8.29,26.11,85.5,310.2
"2014-10-29 18:10:00",401,12.56,5.881,105.4,6.548,0.942,8.08,26.17,84.1,310.3
"2014-10-29 18:20:00",402,12.56,6.118,102.9,6.372,0.904,8.32,26.18,84.7,310.3
"2014-10-29 18:30:00",403,12.56,6.251,105.1,7.149,1.014,8.8,26.15,85.1,310.1
"2014-10-29 18:40:00",404,12.56,6.76,106.6,6.874,1.076,8.81,26.11,85.5,310.2
"2014-10-29 18:50:00",405,12.56,5.834,104.2,7.511,0.915,8.11,26.09,86,310.5
"2014-10-29 19:00:00",406,12.55,6.032,106.8,5.879,0.968,9.19,26.11,85.6,310.7
"2014-10-29 19:10:00",407,12.55,6.18,105.5,7.569,1.066,8.43,26.1,85.4,310.9
"2014-10-29 19:20:00",408,12.55,5.93,107.2,6.254,0.813,8,26.06,87.6,311
"2014-10-29 19:30:00",409,12.55,5.595,103,7.361,1.026,8.46,26.05,84.3,311.1
"2014-10-29 19:40:00",410,12.55,5.921,102.7,8.34,1.131,9.06,26.14,84.3,311.3
"2014-10-29 19:50:00",411,12.54,5.853,107.2,6.402,0.859,8.42,26.08,84.2,311.4
"2014-10-29 20:00:00",412,12.54,5.883,103.2,7.568,0.961,8.81,26.09,83.3,311.5
"2014-10-29 20:10:00",413,12.51,5.613,103.2,7.853,0.804,8.31,26.14,84.8,311.8
"2014-10-29 20:20:00",414,12.5,5.93,106.1,7.266,0.841,8.22,26.06,84,311.8
"2014-10-29 20:30:00",415,12.5,5.839,102.5,7.113,0.933,8.01,26.08,83.3,311.9
"2014-10-29 20:40:00",416,12.5,5.305,99.7,9.92,1.035,8.88,26.09,84.3,312
"2014-10-29 20:50:00",417,12.5,5.284,100.5,8.76,0.88,7.2,26.05,84,312.2
"2014-10-29 21:00:00",418,12.5,5.295,101.4,9.11,0.906,7.65,26.05,82.6,312.4
"2014-10-29 21:10:00",419,12.5,5.313,97.3,8.99,0.894,8.32,26.09,81.9,312.5
"2014-10-29 21:20:00",420,12.53,5.091,102,8.4,0.722,7.26,26.05,83.1,312.6
"2014-10-29 21:30:00",421,12.53,4.844,99.8,8.84,0.869,7,25.98,83,312.5
"2014-10-29 21:40:00",422,12.52,5.193,102.8,7.031,0.799,7.46,25.96,82.4,312.4
"2014-10-29 21:50:00",423,12.52,4.816,96.7,10.98,0.839,7.75,25.99,82.8,312.4
"2014-10-29 22:00:00",424,12.52,5.139,101.8,7.725,0.921,7.68,25.94,83.3,312.3
"2014-10-29 22:10:00",425,12.52,5.353,104,8.21,0.856,7.63,25.92,84.5,312.3
"2014-10-29 22:20:00",426,12.52,5.214,103.5,8.32,0.717,6.98,25.86,84,312.2
"2014-10-29 22:30:00",427,12.51,4.932,102.5,8.78,0.771,7.36,25.83,84.5,312.1
"2014-10-29 22:40:00",428,12.51,4.806,102.8,8.14,0.887,7.02,25.82,86.2,312
"2014-10-29 22:50:00",429,12.51,5.352,105.6,7.242,0.812,7.39,25.78,84.2,311.9
"2014-10-29 23:00:00",430,12.51,5.409,100,7.665,0.756,7.32,25.8,84.3,311.7
"2014-10-29 23:10:00",431,12.51,4.968,98.8,9.91,0.777,7.23,25.81,84.8,311.7
"2014-10-29 23:20:00",432,12.51,4.39,95.2,11.32,1.011,6.82,25.81,84.7,311.6
"2014-10-29 23:30:00",433,12.51,4.941,97.3,10.96,0.931,7.32,25.81,85.1,311.4
"2014-10-29 23:40:00",434,12.5,5.636,98.8,8.59,1.071,8.26,25.81,84,311.2
"2014-10-29 23:50:00",435,12.5,4.801,92.1,11.53,1.065,7.84,25.84,83.5,311.2
"2014-10-30 00:00:00",436,12.47,4.161,95.9,10.74,0.899,7.24,25.8,84.2,311.5
"2014-10-30 00:10:00",437,12.46,4.397,101.6,8.99,0.691,6.2,25.74,84.6,311.5
"2014-10-30 00:20:00",438,12.46,4.514,102,8.41,0.722,6.27,25.75,83.8,311.5
"2014-10-30 00:30:00",439,12.46,4.534,101.4,8.72,0.771,7.23,25.75,83.8,311.4
"2014-10-30 00:40:00",440,12.46,4.597,101.3,8.93,0.866,7.13,25.74,83.3,311.4
"2014-10-30 00:50:00",441,12.45,4.441,97.5,10.62,0.867,6.42,25.74,82.8,311.4
"2014-10-30 01:00:00",442,12.46,4.466,93.5,11.28,0.856,6.62,25.77,83.2,311.3
"2014-10-30 01:10:00",443,12.49,4.304,87.7,13.4,0.709,5.93,25.8,82.7,311.2
"2014-10-30 01:20:00",444,12.49,3.692,86.5,14.09,0.878,5.68,25.83,81.7,311.3
"2014-10-30 01:30:00",445,12.48,3.273,90.5,13.38,0.865,5.07,25.85,83.3,311.3
"2014-10-30 01:40:00",446,12.48,4.503,92.6,12.05,1.296,7.7,25.78,82.7,311.2
"2014-10-30 01:50:00",447,12.48,3.898,90,14.45,0.998,6.39,25.81,82.2,311.2
"2014-10-30 02:00:00",448,12.48,4.147,87.6,11.26,0.812,6.46,25.76,82.2,311
"2014-10-30 02:10:00",449,12.48,4.34,87.9,11.37,0.9,6.41,25.77,80.8,310.9
"2014-10-30 02:20:00",450,12.48,4.218,87,14.36,0.952,6.91,25.78,82.8,310.9
"2014-10-30 02:30:00",451,12.47,3.907,90,11.83,0.848,5.95,25.76,82.1,310.8
"2014-10-30 02:40:00",452,12.47,3.953,83,12.77,1.036,7.19,25.79,80.8,310.8
"2014-10-30 02:50:00",453,12.47,4.241,84.4,12.44,0.952,6.51,25.83,79.96,310.9
"2014-10-30 03:00:00",454,12.47,3.734,84.9,15.05,0.966,5.71,25.87,78.74,311
"2014-10-30 03:10:00",455,12.47,3.809,82.7,14.68,0.894,6.54,25.84,79.08,310.9
"2014-10-30 03:20:00",456,12.47,3.395,81.6,14.73,0.787,5.49,25.83,79.31,311
"2014-10-30 03:30:00",457,12.47,3.742,79.62,15.23,0.918,5.65,25.81,79.35,310.9
"2014-10-30 03:40:00",458,12.47,3.143,83.7,15.75,0.915,5.38,25.78,79.96,311
"2014-10-30 03:50:00",459,12.46,2.78,79.18,17.92,0.983,6.35,25.78,78.94,311.1
"2014-10-30 04:00:00",460,12.42,3.548,86.1,14.72,0.938,6.2,25.79,79.38,311.1
"2014-10-30 04:10:00",461,12.42,3.823,81.9,15.57,1.063,6.82,25.76,79.99,311.2
"2014-10-30 04:20:00",462,12.42,3.56,86.4,14.7,0.959,6.08,25.77,79.89,311.3
"2014-10-30 04:30:00",463,12.42,2.837,79.74,15.65,0.76,4.55,25.75,79.96,311.4
"2014-10-30 04:40:00",464,12.42,2.525,70.12,15.37,0.676,4.88,25.72,80.2,311.4
"2014-10-30 04:50:00",465,12.42,2.276,78.57,17.81,0.516,3.74,25.73,80.4,311.5
"2014-10-30 05:00:00",466,12.46,1.717,73.88,14.39,0.482,3.23,25.68,81,311.6
"2014-10-30 05:10:00",467,12.45,2.161,72.4,18.6,0.839,4.52,25.68,81.5,311.6
"2014-10-30 05:20:00",468,12.45,2.894,74.45,15.42,0.86,4.56,25.68,80.8,311.6
"2014-10-30 05:30:00",469,12.45,2.466,70.34,19.94,0.9,4.99,25.7,80.8,311.9
"2014-10-30 05:40:00",470,12.46,1.889,67.72,13.99,0.343,3.2,25.72,80.6,312.1
"2014-10-30 05:50:00",471,12.47,1.799,65.73,22.53,0.514,3.23,25.76,80.3,312.2
"2014-10-30 06:00:00",472,12.49,1.784,62.44,13.65,0.332,2.86,25.81,79.82,312.2
"2014-10-30 06:10:00",473,12.51,2.274,62.67,13.95,0.49,3.9,25.84,79.48,312.2
"2014-10-30 06:20:00",474,12.55,2.316,45.69,10.83,0.444,4.02,25.87,79.35,312.2
"2014-10-30 06:30:00",475,12.5,2.633,50.92,12.66,0.803,4.83,25.85,79.42,312.3
"2014-10-30 06:40:00",476,12.5,2.9,61.39,18.47,0.767,4.83,25.68,80.7,312.4
"2014-10-30 06:50:00",477,12.59,2.716,61.87,15.14,0.691,4.23,25.58,81.2,312.5
"2014-10-30 07:00:00",478,12.75,2.307,57.8,16.36,0.688,3.87,25.7,80.6,312.7
"2014-10-30 07:10:00",479,12.89,2.246,57.55,15.74,0.514,3.71,25.87,79.21,312.8
"2014-10-30 07:20:00",480,13.13,2.322,53.23,15.85,0.539,3.93,26.11,77.75,312.9
"2014-10-30 07:30:00",481,13.15,2.573,54.8,15.08,0.618,4.56,26.46,76.56,313
"2014-10-30 07:40:00",482,13.14,2.518,57.99,11.85,0.544,4.16,26.44,76.83,313
"2014-10-30 07:50:00",483,12.98,2.434,79.22,15.95,0.811,4.91,26.46,76.19,313.1
"2014-10-30 08:00:00",484,12.86,2.209,96.3,18.44,0.709,3.96,26.61,80.9,313.2
"2014-10-30 08:10:00",485,12.83,2.696,98,15.66,0.6,4.15,26.19,79.42,313.2
"2014-10-30 08:20:00",486,13.12,2.338,59.01,17.55,0.559,3.67,26.1,77.78,313.2
"2014-10-30 08:30:00",487,13.12,2.988,91.6,15.48,0.856,4.86,26.52,77.34,313.2
"2014-10-30 08:40:00",488,13.12,2.851,99.4,13.33,0.67,4.45,26.57,78.02,313.3
"2014-10-30 08:50:00",489,13.09,3.684,104,10.95,1.168,6.45,26.65,78.09,313.2
"2014-10-30 09:00:00",490,13.15,4.089,86.7,13.64,1.243,7.21,26.47,80.3,313.2
"2014-10-30 09:10:00",491,13.14,4.68,97.1,12.53,1.156,8.04,26.52,78.33,313.1
"2014-10-30 09:20:00",492,13.14,5.503,97.3,11.66,0.994,7.78,26.77,77.58,312.9
"2014-10-30 09:30:00",493,13.13,5.707,98.7,10.66,1.077,9.48,27.04,75.06,312.9
"2014-10-30 09:40:00",494,13.13,5.732,103.3,7.791,1.011,8.4,27.26,73.53,312.9
"2014-10-30 09:50:00",495,13.12,6.078,97,11.45,1.17,8.57,27.52,70.3,312.8
"2014-10-30 10:00:00",496,13.12,6.288,99.4,9.27,1.267,9.58,27.57,70.61,312.8
"2014-10-30 10:10:00",497,13.11,5.991,99.3,9.69,1.193,8.73,27.51,71.97,312.8
"2014-10-30 10:20:00",498,13.11,6.7,99.7,9.83,1.298,9.85,27.48,71.05,312.7
"2014-10-30 10:30:00",499,13.1,6.553,100,10.8,1.203,9.28,27.59,71.39,312.7
"2014-10-30 10:40:00",500,13.1,6.697,101.3,9.37,1.315,10.18,27.61,72.58,312.6
"2014-10-30 10:50:00",501,13.1,6.312,101.1,9.45,1.189,9.61,27.65,75.85,312.6
"2014-10-30 11:00:00",502,13.1,6.408,105.2,7.269,1.07,9.45,27.26,74.69,312.5
"2014-10-30 11:10:00",503,13.1,6.468,106.7,6.84,1.137,9.37,27.14,75.95,312.4
"2014-10-30 11:20:00",504,13.1,6.257,105.7,7.678,1.08,9.67,27.05,75.2,312.4
"2014-10-30 11:30:00",505,13.1,6.708,105.5,6.71,1.062,9.23,27.14,74.15,312.3
"2014-10-30 11:40:00",506,13.07,6.414,105.7,7.323,0.974,8.76,27.32,75.91,312.1
"2014-10-30 11:50:00",507,13.08,6.531,105.1,7.798,1.034,9.11,27.19,74.83,312.1
"2014-10-30 12:00:00",508,13.08,6.134,105,8.38,1.153,9.23,27.47,73.91,312
"2014-10-30 12:10:00",509,13.07,5.953,108.3,7.529,1.028,9.43,27.4,75,312.1
"2014-10-30 12:20:00",510,13.07,5.698,110.3,7.468,0.869,8.06,27.34,75.74,312
"2014-10-30 12:30:00",511,13.07,5.574,108.5,7.056,0.892,7.82,27.43,74.15,312
"2014-10-30 12:40:00",512,13.1,5.024,110.3,6.949,0.862,7.47,27.4,76.29,312
"2014-10-30 12:50:00",513,13.09,5.094,112.7,6.655,0.734,7.16,27.49,76.08,311.9
"2014-10-30 13:00:00",514,13.09,5.344,110.1,5.906,0.721,7.61,27.3,76.56,311.8
"2014-10-30 13:10:00",515,13.1,5.162,113.2,7.014,0.915,8.04,26.97,77.68,311.7
"2014-10-30 13:20:00",516,13.1,5.525,110.4,7.623,0.911,8.12,26.84,75,311.5
"2014-10-30 13:30:00",517,13.1,5.708,108.6,7.081,0.864,8.52,27.12,77.27,311.4
"2014-10-30 13:40:00",518,13.1,6.174,107.9,6.858,0.955,8,27.01,75.13,311.3
"2014-10-30 13:50:00",519,13.1,5.905,107.7,7.715,0.849,8.17,27.06,76.29,311.3
"2014-10-30 14:00:00",520,13.11,5.789,106.5,6.211,0.914,8.44,26.85,76.56,311.3
"2014-10-30 14:10:00",521,13.11,5.774,105,7.614,0.789,8.21,26.7,76.76,311.2
"2014-10-30 14:20:00",522,13.12,5.992,106,6.967,0.854,8.26,26.7,77.38,311.2
"2014-10-30 14:30:00",523,13.11,5.776,105.5,6.226,0.887,7.93,26.76,76.53,311.2
"2014-10-30 14:40:00",524,13.11,5.417,105.1,7.733,0.891,8.2,26.79,77.78,311.3
"2014-10-30 14:50:00",525,13.12,5.216,105.5,8.86,0.907,7.32,26.78,78.33,311.3
"2014-10-30 15:00:00",526,13.11,4.798,101.5,8.34,0.877,6.97,26.7,76.12,311.3
"2014-10-30 15:10:00",527,13.03,5.288,101.2,8.35,0.931,7.29,26.71,78.4,311.2
"2014-10-30 15:20:00",528,12.97,5.315,100.7,10.17,1.018,8.12,26.57,77.85,311.2
"2014-10-30 15:30:00",529,13.03,5.515,96.2,11.53,1.255,9.04,26.7,77.75,311.1
"2014-10-30 15:40:00",530,13.03,5.68,101.9,8.07,1.028,8.75,26.54,78.53,311
"2014-10-30 15:50:00",531,12.98,5.26,96.3,11.76,1.114,8.4,26.55,80.8,311
"2014-10-30 16:00:00",532,12.89,4.837,101.4,10.01,0.94,7.71,26.47,81.4,311.1
"2014-10-30 16:10:00",533,12.88,5.08,97.3,9.69,0.741,6.75,26.45,78.67,311.2
"2014-10-30 16:20:00",534,12.84,4.711,100.8,10.16,1.054,7.63,26.44,79.59,311.3
"2014-10-30 16:30:00",535,12.83,4.864,105.3,7.794,0.897,7.34,26.26,80.7,311.3
"2014-10-30 16:40:00",536,12.81,5.074,105,6.899,0.699,6.74,26.17,81.6,311.3
"2014-10-30 16:50:00",537,12.76,5.313,103.3,7.731,0.797,7.04,26.15,80.1,311.1
"2014-10-30 17:00:00",538,12.71,5.034,102.6,8.59,0.77,6.69,26.2,81.6,311.3
"2014-10-30 17:10:00",539,12.7,5.008,100.8,8.45,0.897,8.24,26.18,79.99,311.4
"2014-10-30 17:20:00",540,12.67,4.695,98,8.66,0.815,6.63,26.2,80.8,311.5
"2014-10-30 17:30:00",541,12.66,4.656,98.5,9.15,0.696,7.01,26.15,79.86,311.5
"2014-10-30 17:40:00",542,12.64,5.023,98.1,9.81,0.799,7.97,26.17,79.04,311.5
"2014-10-30 17:50:00",543,12.63,4.533,91.9,11.85,0.929,7.02,26.26,78.67,311.6
"2014-10-30 18:00:00",544,12.61,4.771,94.4,10.45,1.069,8.06,26.24,79.89,311.7
"2014-10-30 18:10:00",545,12.6,4.453,92.2,10.72,0.955,7.31,26.13,79.45,311.8
"2014-10-30 18:20:00",546,12.58,4.382,93.5,12.25,0.941,6.85,26.22,80.1,311.7
"2014-10-30 18:30:00",547,12.57,4.398,92.6,11.25,0.896,7.08,26.17,79.11,311.8
"2014-10-30 18:40:00",548,12.55,4.649,88.5,11.04,1.313,8.63,26.15,77.31,311.8
"2014-10-30 18:50:00",549,12.53,4.423,94.1,12.3,0.979,7.02,26.08,79.04,311.8
"2014-10-30 19:00:00",550,12.52,4.946,99.1,9.21,0.878,7.75,26.03,79.48,311.8
"2014-10-30 19:10:00",551,12.47,4.22,93.4,11.84,0.775,6.36,26.06,78.43,311.9
"2014-10-30 19:20:00",552,12.46,4.146,91,12.24,0.72,5.83,26.12,78.74,311.9
"2014-10-30 19:30:00",553,12.45,4.516,90,11.75,1.124,7.94,26.15,76.46,312.1
"2014-10-30 19:40:00",554,12.44,4.67,96.6,10.81,0.932,7.45,26.1,77.82,312.2
"2014-10-30 19:50:00",555,12.43,4.152,91,10.39,0.876,6.79,26.09,77.21,312.4
"2014-10-30 20:00:00",556,12.42,4.027,90.9,13,0.893,6.7,26.07,78.4,312.5
"2014-10-30 20:10:00",557,12.42,4.523,91.5,11.76,0.987,6.86,26.04,77.68,312.4
"2014-10-30 20:20:00",558,12.46,4.239,90.3,10.95,0.985,7.11,26.09,77.65,312.5
"2014-10-30 20:30:00",559,12.45,4.413,88,11.95,0.93,7.01,26.1,77.92,312.6
"2014-10-30 20:40:00",560,12.45,4.756,89.7,12.98,1.287,8.42,26.1,77.44,312.7
"2014-10-30 20:50:00",561,12.45,4.914,91.6,12.02,1.124,7.67,26.08,78.6,312.8
"2014-10-30 21:00:00",562,12.45,3.827,89.3,10.55,0.876,6.21,26.04,79.42,313.1
"2014-10-30 21:10:00",563,12.44,4.827,94.3,9.32,0.956,7.87,25.92,80.1,313.1
"2014-10-30 21:20:00",564,12.44,4.231,90.5,10.72,0.871,7.4,25.93,80.1,313.2
"2014-10-30 21:30:00",565,12.44,4.456,91.4,11.64,0.904,7.55,25.91,79.18,313.1
"2014-10-30 21:40:00",566,12.44,4.462,92.1,11.7,0.778,6.85,26,77.99,313.2
"2014-10-30 21:50:00",567,12.43,3.778,92.4,12.01,0.865,5.85,25.98,79.21,313.3
"2014-10-30 22:00:00",568,12.43,3.873,96.1,10.75,0.805,6.19,25.87,80.8,313.2
"2014-10-30 22:10:00",569,12.43,3.652,91,10.07,0.743,5.25,25.87,78.87,313.3
"2014-10-30 22:20:00",570,12.42,3.817,94.7,10.42,0.739,5.45,25.87,80.7,313.3
"2014-10-30 22:30:00",571,12.42,3.864,101.9,7.709,0.774,5.52,25.76,83.6,313.3
"2014-10-30 22:40:00",572,12.42,4.711,102.4,7.251,0.627,6.2,25.61,81.1,313.1
"2014-10-30 22:50:00",573,12.42,4.685,103,7.403,0.801,6.51,25.65,80.7,313
"2014-10-30 23:00:00",574,12.42,4.469,101.9,8,0.678,6.45,25.64,82.1,312.9
"2014-10-30 23:10:00",575,12.38,4.615,99.2,8.55,0.664,6.55,25.6,81.8,312.7
"2014-10-30 23:20:00",576,12.38,4.232,100,9.35,0.681,6.28,25.58,82.6,312.7
"2014-10-30 23:30:00",577,12.38,3.964,102.2,8.38,0.656,5.77,25.54,82.3,312.7
"2014-10-30 23:40:00",578,12.37,3.558,101,8.68,0.708,5.35,25.54,83,312.6
"2014-10-30 23:50:00",579,12.37,4.068,102.2,7.031,0.712,5.69,25.53,80.7,312.5
"2014-10-31 00:00:00",580,12.37,3.935,98.9,7.981,0.651,5.81,25.56,80.4,312.4
"2014-10-31 00:10:00",581,12.41,3.482,96.6,10.46,0.81,5.46,25.58,81,312.3
"2014-10-31 00:20:00",582,12.41,2.976,97.7,10.94,0.638,4.44,25.53,82.2,312.2
"2014-10-31 00:30:00",583,12.41,2.984,101,9.26,0.602,4.5,25.47,83,312
"2014-10-31 00:40:00",584,12.4,2.959,93,10.97,0.627,4.22,25.48,82.1,311.9
"2014-10-31 00:50:00",585,12.41,2.678,100.3,11.14,0.566,5,25.5,84,311.9
"2014-10-31 01:00:00",586,12.4,3.408,101.7,8.87,0.667,4.86,25.44,83.2,311.8
"2014-10-31 01:10:00",587,12.4,3.313,100.2,8.48,0.647,4.88,25.42,83,311.8
"2014-10-31 01:20:00",588,12.4,3.169,97,9.55,0.515,4.45,25.41,83.4,311.6
"2014-10-31 01:30:00",589,12.4,3.483,99.7,8.64,0.585,4.92,25.35,83.6,311.4
"2014-10-31 01:40:00",590,12.4,3.477,102.8,6.826,0.573,5.34,25.34,82.8,311.3
"2014-10-31 01:50:00",591,12.4,3.69,102.5,7.805,0.586,5.19,25.36,83.1,311.2
"2014-10-31 02:00:00",592,12.4,4.24,106.2,7.496,0.642,5.48,25.33,83,311.2
"2014-10-31 02:10:00",593,12.39,3.84,108.2,6.866,0.644,5.24,25.31,84.5,311.2
"2014-10-31 02:20:00",594,12.39,3.828,108.3,6.98,0.68,5.49,25.27,84.7,311.2
"2014-10-31 02:30:00",595,12.39,3.846,107.3,8.04,0.65,5.12,25.28,83,311.2
"2014-10-31 02:40:00",596,12.39,3.922,96.7,9.05,0.699,5.57,25.34,81.9,311.2
"2014-10-31 02:50:00",597,12.39,3.775,100.8,9.8,0.658,5.33,25.36,80.2,311.2
"2014-10-31 03:00:00",598,12.35,3.312,93.6,12.16,0.702,5.06,25.4,81.2,311.2
"2014-10-31 03:10:00",599,12.35,3.475,90.6,13.18,0.781,5.01,25.41,80.1,311.3
"2014-10-31 03:20:00",600,12.35,3.567,95.5,10.8,0.682,5.35,25.39,81.5,311.3
"2014-10-31 03:30:00",601,12.35,3.273,99.6,10.07,0.607,4.6,25.3,81.7,311.4
"2014-10-31 03:40:00",602,12.34,3.063,94.8,11.06,0.696,4.63,25.31,80.6,311.6
"2014-10-31 03:50:00",603,12.35,2.806,95.6,12,0.581,4.25,25.32,82.3,311.7
"2014-10-31 04:00:00",604,12.38,2.855,94.9,11.01,0.638,4.39,25.28,82.6,311.7
"2014-10-31 04:10:00",605,12.38,3.322,97,10.38,0.688,4.75,25.25,82.8,311.7
"2014-10-31 04:20:00",606,12.37,3.162,103.7,8.32,0.754,5.51,25.23,83.4,311.8
"2014-10-31 04:30:00",607,12.37,3.525,107,8.57,0.601,5.55,25.23,82.7,311.9
"2014-10-31 04:40:00",608,12.37,3.362,108.7,7.932,0.667,4.82,25.24,84.2,312.1
"2014-10-31 04:50:00",609,12.37,2.912,110.6,7.431,0.545,4.52,25.14,83.8,312.2
"2014-10-31 05:00:00",610,12.37,3.438,105.1,7.899,0.544,4.72,25.21,83.8,312.3
"2014-10-31 05:10:00",611,12.37,3.259,105,8.54,0.633,5.1,25.19,80.9,312.3
"2014-10-31 05:20:00",612,12.37,3.537,103.2,7.362,0.534,5.03,25.29,79.62,312.3
"2014-10-31 05:30:00",613,12.38,3.15,106.5,7.121,0.574,4.7,25.36,80.8,312.5
"2014-10-31 05:40:00",614,12.4,3.037,108.5,7.368,0.531,4.52,25.41,81,312.5
"2014-10-31 05:50:00",615,12.41,3.229,109.7,7.751,0.592,4.66,25.56,81.6,312.6
"2014-10-31 06:00:00",616,12.46,3.531,108.5,6.421,0.692,5.11,25.5,81.3,312.6
"2014-10-31 06:10:00",617,12.52,3.976,108.8,6.432,0.602,5.38,25.81,80.9,312.6
"2014-10-31 06:20:00",618,12.66,3.775,111.1,6.966,0.657,5.36,26.01,80.7,312.7
"2014-10-31 06:30:00",619,12.65,3.979,112.1,6.697,0.721,5.75,25.81,81.7,312.9
"2014-10-31 06:40:00",620,12.45,4.555,107.8,7.581,0.527,5.76,25.62,80.9,313
"2014-10-31 06:50:00",621,12.5,3.423,110.4,7.309,0.7,5.15,25.67,82.6,313.1
"2014-10-31 07:00:00",622,13,4.659,106.1,8.61,1.046,7.18,26.22,75.3,313.2
"2014-10-31 07:10:00",623,13.07,4.61,103.1,8.12,0.814,6.22,26.5,74.38,313.4
"2014-10-31 07:20:00",624,13.09,4.627,105.2,5.932,0.664,6.9,26.6,74.32,313.5
"2014-10-31 07:30:00",625,13.08,4.777,105.4,7.01,0.704,6.65,26.61,73.57,313.5
"2014-10-31 07:40:00",626,13.08,4.633,104.7,7.145,0.727,6.51,26.79,74.86,313.7
"2014-10-31 07:50:00",627,13.1,4.527,107.8,6.423,0.688,5.83,26.78,75.2,313.8
"2014-10-31 08:00:00",628,13.1,4.449,110.5,7.238,0.717,6.16,26.96,75.78,313.9
"2014-10-31 08:10:00",629,13.1,4.526,113.4,5.684,0.667,6.2,26.91,75.95,314
"2014-10-31 08:20:00",630,13.09,4.51,111.6,7.219,0.598,6.23,26.96,74.76,314
"2014-10-31 08:30:00",631,13.09,4.64,112.6,6.424,0.668,6.48,27.05,73.43,314.1
"2014-10-31 08:40:00",632,13.09,4.39,113.5,6.916,0.741,6.11,26.98,76.12,314.1
"2014-10-31 08:50:00",633,13.09,3.963,112.5,8.26,0.606,5.58,27.09,75.57,314.2
"2014-10-31 09:00:00",634,13.09,4.04,114,8.71,0.73,5.97,27.09,76.39,314.2
"2014-10-31 09:10:00",635,13.08,4.094,112.9,8.51,0.758,6.34,27.12,76.36,314.2
"2014-10-31 09:20:00",636,13.08,4.088,115.9,6.641,0.721,5.85,27.12,76.56,314.1
"2014-10-31 09:30:00",637,13.08,4.053,115.7,7.122,0.739,5.56,27.02,75.57,314.1
"2014-10-31 09:40:00",638,13.08,4.018,115.4,7.778,0.656,5.94,27.3,75.34,314.2
"2014-10-31 09:50:00",639,13.08,4.105,114.8,6.595,0.712,5.62,27.26,74.49,314.1
"2014-10-31 10:00:00",640,13.07,4.53,112.6,5.703,0.701,5.88,27.24,74.86,314
"2014-10-31 10:10:00",641,13.08,4.473,116.4,6.56,0.755,6.29,27.2,74.32,313.9
"2014-10-31 10:20:00",642,13.07,4.168,114.7,6.624,0.677,5.86,27.4,74.93,313.9
"2014-10-31 10:30:00",643,13.04,4.446,116.5,7.775,0.827,6.13,27.04,78.33,313.9
"2014-10-31 10:40:00",644,13.04,4.023,116.9,8.11,0.624,5.38,27.22,77.1,313.9
"2014-10-31 10:50:00",645,13.04,4.151,120.6,5.869,0.559,5.34,27.11,76.08,313.8
"2014-10-31 11:00:00",646,13.04,4.549,118.7,6.142,0.555,5.79,26.83,74.69,313.8
"2014-10-31 11:10:00",647,13.04,4.053,119.8,6.692,0.761,5.68,27.22,73.3,313.8
"2014-10-31 11:20:00",648,13.04,4.399,122.5,4.498,0.587,5.49,27.11,75.27,313.7
"2014-10-31 11:30:00",649,13.04,4.053,117.8,7.955,0.815,5.73,27.42,74.11,313.6
"2014-10-31 11:40:00",650,13.07,4.611,121,5.903,0.623,5.84,27.08,74.69,313.5
"2014-10-31 11:50:00",651,13.07,4.681,121.6,6.404,0.566,5.68,26.97,75.78,313.3
